"Date","Player1","Player2","Sets_P1","Sets_P2","P1_G1","P2_G1","P1_G2","P2_G2","P1_G3","P2_G3","P1_G4","P2_G4","P1_G5","P2_G5","HomeWinner"
2022-07-06 14:30:00,"Kasan J.","Machart J.",2,3,11,8,11,7,5,11,3,11,13,15,0
2022-07-06 14:30:00,"Stach J.","Kantor L.",0,3,8,11,11,13,6,11,NA,NA,NA,NA,0
2022-07-06 15:00:00,"Bilek Z.","Bradac P.",3,0,11,2,11,9,11,8,NA,NA,NA,NA,1
2022-07-06 15:00:00,"Kantor L.","Velky Jr. D.",3,2,7,11,11,9,5,11,11,9,11,7,1
2022-07-06 15:00:00,"Kotil M.","Nejedly M.",3,1,11,13,11,6,11,8,11,7,NA,NA,1
2022-07-06 15:00:00,"Machart J.","Sulava L.",1,3,8,11,11,5,5,11,9,11,NA,NA,0
2022-07-06 15:30:00,"Mares E.","Jindrak L.",1,3,6,11,11,6,8,11,4,11,NA,NA,0
2022-07-06 15:30:00,"Nikl Z.","Stach J.",3,2,11,4,8,11,7,11,11,5,11,5,1
2022-07-06 15:30:00,"Stanek V.","Jarolim J.",3,1,5,11,11,6,11,5,11,7,NA,NA,1
2022-07-06 15:30:00,"Strnad J.","Kasan J.",2,3,11,7,11,3,15,17,8,11,7,11,0
2022-07-06 16:00:00,"Mares E.","Bradac P.",3,0,11,9,11,7,11,6,NA,NA,NA,NA,1
2022-07-06 16:00:00,"Nejedly M.","Jarolim J.",3,2,8,11,16,18,11,8,11,5,11,6,1
2022-07-06 16:00:00,"Nikl Z.","Stach J.",2,3,5,11,7,11,11,8,11,8,9,11,0
2022-07-06 16:10:00,"Machart J.","Strnad J.",0,3,9,11,6,11,10,12,NA,NA,NA,NA,0
2022-07-06 16:30:00,"Jindrak L.","Bilek Z.",2,3,11,4,11,13,11,6,9,11,9,11,0
2022-07-06 16:30:00,"Kantor L.","Velky Jr. D.",1,3,11,9,10,12,9,11,8,11,NA,NA,0
2022-07-06 16:30:00,"Kotil M.","Stanek V.",1,3,11,13,11,9,5,11,6,11,NA,NA,0
2022-07-06 16:30:00,"Sulava L.","Kasan J.",3,0,11,8,11,8,11,5,NA,NA,NA,NA,1
2022-07-06 17:00:00,"Hruska V. sr","Havel L.",2,3,10,12,11,8,8,11,11,8,9,11,0
2022-07-06 17:00:00,"Joksch J.","Manhal Jr. J.",3,2,11,7,7,11,11,5,10,12,11,7,1
2022-07-06 17:00:00,"Lotrek K.","Zientek Z.",3,0,11,2,13,11,11,5,NA,NA,NA,NA,1
2022-07-06 17:00:00,"Regner M.","Knot J.",3,0,13,11,11,7,11,8,NA,NA,NA,NA,1
2022-07-06 17:30:00,"Fnukal R.","Vidourek J.",3,2,6,11,11,9,10,12,11,5,11,5,1
2022-07-06 17:30:00,"Kolenic T.","Placek M.",3,1,7,11,11,5,11,9,11,7,NA,NA,1
2022-07-06 17:30:00,"Kucirek O.","Linder L.",3,1,9,11,11,9,11,5,11,3,NA,NA,1
2022-07-06 17:30:00,"Levicky J.","Darin K.",3,2,4,11,11,6,14,16,11,8,11,9,1
2022-07-06 18:00:00,"Havel L.","Kolenic T.",2,3,11,6,8,11,9,11,14,12,3,11,0
2022-07-06 18:00:00,"Knot J.","Kucirek O.",0,3,3,11,5,11,7,11,NA,NA,NA,NA,0
2022-07-06 18:00:00,"Manhal Jr. J.","Fnukal R.",3,0,14,12,11,4,11,9,NA,NA,NA,NA,1
2022-07-06 18:00:00,"Zientek Z.","Levicky J.",1,3,5,11,6,11,11,9,9,11,NA,NA,0
2022-07-06 18:30:00,"Darin K.","Lotrek K.",1,3,11,4,6,11,8,11,11,13,NA,NA,0
2022-07-06 18:30:00,"Linder L.","Regner M.",3,0,11,7,14,12,12,10,NA,NA,NA,NA,1
2022-07-06 18:30:00,"Placek M.","Hruska V. sr",3,1,9,11,11,8,11,3,11,8,NA,NA,1
2022-07-06 18:30:00,"Vidourek J.","Joksch J.",3,0,11,9,12,10,11,9,NA,NA,NA,NA,1
2022-07-06 19:00:00,"Hruska V. sr","Kolenic T.",3,2,11,8,5,11,5,11,11,6,11,1,1
2022-07-06 19:00:00,"Joksch J.","Fnukal R.",0,3,6,11,9,11,9,11,NA,NA,NA,NA,0
2022-07-06 19:00:00,"Lotrek K.","Levicky J.",3,2,13,15,8,11,11,4,11,8,11,6,1
2022-07-06 19:00:00,"Regner M.","Kucirek O.",1,3,4,11,13,15,11,6,2,11,NA,NA,0
2022-07-06 19:30:00,"Havel L.","Placek M.",0,3,2,11,8,11,8,11,NA,NA,NA,NA,0
2022-07-06 19:30:00,"Knot J.","Linder L.",3,2,11,7,9,11,6,11,11,7,13,11,1
2022-07-06 19:30:00,"Manhal Jr. J.","Vidourek J.",3,2,7,11,11,8,6,11,11,8,11,5,1
2022-07-06 19:30:00,"Zientek Z.","Darin K.",2,3,11,5,11,8,5,11,7,11,7,11,0
2022-07-06 20:05:00,"Darin K.","Zientek Z.",1,3,11,5,7,11,8,11,9,11,NA,NA,0
2022-07-06 20:05:00,"Hruska V. sr","Havel L.",0,3,3,11,9,11,3,11,NA,NA,NA,NA,0
2022-07-06 20:05:00,"Regner M.","Knot J.",2,3,11,9,12,10,4,11,6,11,7,11,0
2022-07-06 20:05:00,"Vidourek J.","Joksch J.",0,3,1,11,8,11,7,11,NA,NA,NA,NA,0
2022-07-06 20:30:00,"Kolenic T.","Placek M.",0,3,8,11,6,11,10,12,NA,NA,NA,NA,0
2022-07-06 20:30:00,"Kucirek O.","Linder L.",3,0,11,8,11,4,11,8,NA,NA,NA,NA,1
2022-07-06 20:30:00,"Lotrek K.","Levicky J.",3,1,8,11,11,9,11,5,11,7,NA,NA,1
2022-07-06 20:30:00,"Manhal Jr. J.","Fnukal R.",0,3,7,11,5,11,6,11,NA,NA,NA,NA,0
2022-07-06 21:00:00,"Hisler P.","Mazanek S.",3,2,10,12,8,11,11,9,11,8,11,9,1
2022-07-06 21:00:00,"Kolacek I.","Pesek K.",3,1,11,3,8,11,11,7,12,10,NA,NA,1
2022-07-06 21:00:00,"Korp Sr. P.","Urban M.",3,0,11,4,11,6,11,8,NA,NA,NA,NA,1
2022-07-06 21:00:00,"Toth J.","Motak J.",3,2,9,11,11,7,11,6,10,12,11,5,1
2022-07-06 21:30:00,"Foltynek J.","Skulina B.",3,1,3,11,11,7,11,6,11,9,NA,NA,1
2022-07-06 21:30:00,"Pikous M.","Pavelka R.",3,0,11,5,11,9,13,11,NA,NA,NA,NA,1
2022-07-06 21:30:00,"Plachy J.","Hruska V. jr",1,3,11,6,7,11,12,14,10,12,NA,NA,0
2022-07-06 21:30:00,"Svoboda V.","Sejk P.",3,1,11,9,11,13,11,9,11,9,NA,NA,1
2022-07-06 22:00:00,"Mazanek S.","Plachy J.",1,3,4,11,4,11,11,6,11,13,NA,NA,0
2022-07-06 22:00:00,"Motak J.","Foltynek J.",3,1,11,6,6,11,11,5,11,7,NA,NA,1
2022-07-06 22:00:00,"Pesek K.","Svoboda V.",2,3,11,2,8,11,11,7,6,11,6,11,0
2022-07-06 22:00:00,"Urban M.","Pikous M.",3,0,11,8,11,3,13,11,NA,NA,NA,NA,1
2022-07-06 22:30:00,"Hruska V. jr","Hisler P.",3,2,8,11,11,7,10,12,11,6,12,10,1
2022-07-06 22:30:00,"Pavelka R.","Korp Sr. P.",0,3,7,11,5,11,5,11,NA,NA,NA,NA,0
2022-07-06 22:30:00,"Sejk P.","Kolacek I.",3,1,11,13,11,8,16,14,11,6,NA,NA,1
2022-07-06 22:30:00,"Skulina B.","Toth J.",3,2,3,11,11,8,11,7,9,11,13,11,1
2022-07-06 23:00:00,"Hisler P.","Plachy J.",3,1,11,7,5,11,11,6,11,8,NA,NA,1
2022-07-06 23:00:00,"Kolacek I.","Svoboda V.",3,2,11,8,4,11,11,9,9,11,11,8,1
2022-07-06 23:00:00,"Korp Sr. P.","Pikous M.",3,0,11,5,11,6,11,8,NA,NA,NA,NA,1
2022-07-06 23:00:00,"Toth J.","Foltynek J.",3,1,11,9,7,11,11,8,11,8,NA,NA,1
2022-07-06 23:30:00,"Mazanek S.","Hruska V. jr",1,3,11,9,6,11,8,11,4,11,NA,NA,0
2022-07-06 23:30:00,"Motak J.","Skulina B.",3,1,9,11,11,4,11,4,11,8,NA,NA,1
2022-07-06 23:30:00,"Pesek K.","Sejk P.",3,1,12,10,6,11,14,12,11,8,NA,NA,1
2022-07-06 23:30:00,"Urban M.","Pavelka R.",2,3,12,14,13,11,11,9,8,11,5,11,0
2022-07-07 00:00:00,"Foltynek J.","Skulina B.",0,3,11,13,4,11,6,11,NA,NA,NA,NA,0
2022-07-07 00:00:00,"Pesek K.","Sejk P.",3,1,11,9,9,11,11,6,11,6,NA,NA,1
2022-07-07 00:00:00,"Plachy J.","Mazanek S.",2,3,2,11,11,7,6,11,12,10,7,11,0
2022-07-07 00:15:00,"Pikous M.","Pavelka R.",1,3,5,11,13,11,5,11,5,11,NA,NA,0
2022-07-07 00:30:00,"Hruska V. sr","Hisler P.",3,1,11,9,11,9,5,11,15,13,NA,NA,1
2022-07-07 00:30:00,"Motak J.","Toth J.",3,0,14,12,11,8,12,10,NA,NA,NA,NA,1
2022-07-07 00:30:00,"Svoboda V.","Kolacek I.",3,2,3,11,5,11,11,9,11,7,11,2,1
2022-07-07 00:40:00,"Korp Sr. P.","Urban M.",2,3,8,11,11,5,6,11,11,8,5,11,0
2022-07-07 01:00:00,"Korp Jr. P.","Pozarsky J.",3,2,10,12,11,3,11,7,6,11,11,4,1
2022-07-07 01:15:00,"Batthyany T.","Brozik K.",3,1,11,8,8,11,11,3,11,7,NA,NA,1
2022-07-07 01:30:00,"Pycha P.","Holik T.",2,3,11,1,9,11,7,11,11,6,7,11,0
2022-07-07 01:35:00,"Ruzicka J.","Brozek M.",3,2,9,11,11,1,11,5,15,17,11,4,1
2022-07-07 02:00:00,"Pozarsky J.","Sobisek M.",3,2,11,9,11,9,10,12,8,11,12,10,1
2022-07-07 02:10:00,"Brozik K.","Hofman D.",3,2,11,7,7,11,12,10,9,11,11,7,1
2022-07-07 02:35:00,"Batthyany T.","Ruzicka J.",3,2,8,11,11,5,14,16,11,5,11,8,1
2022-07-07 02:35:00,"Korp Jr. P.","Pycha P.",3,0,15,13,11,9,12,10,NA,NA,NA,NA,1
2022-07-07 03:00:00,"Sobisek M.","Holik T.",3,0,11,4,11,8,11,6,NA,NA,NA,NA,1
2022-07-07 03:10:00,"Hofman D.","Brozek M.",2,3,3,11,11,7,10,12,11,9,13,15,0
2022-07-07 03:30:00,"Pozarsky J.","Pycha P.",3,1,4,11,12,10,11,9,12,10,NA,NA,1
2022-07-07 03:40:00,"Brozik K.","Ruzicka J.",0,3,2,11,8,11,6,11,NA,NA,NA,NA,0
2022-07-07 04:00:00,"Brozek M.","Batthyany T.",2,3,11,9,5,11,7,11,11,7,8,11,0
2022-07-07 04:00:00,"Holik T.","Korp Jr. P.",3,2,13,11,7,11,11,7,4,11,11,9,1
2022-07-07 04:30:00,"Pycha P.","Sobisek M.",3,1,11,9,9,11,11,4,12,10,NA,NA,1
2022-07-07 04:30:00,"Ruzicka J.","Hofman D.",3,0,11,2,11,8,11,5,NA,NA,NA,NA,1
2022-07-07 05:00:00,"Brozek M.","Brozik K.",1,3,5,11,11,8,5,11,8,11,NA,NA,0
2022-07-07 05:00:00,"Holik T.","Pozarsky J.",3,0,13,11,14,12,11,9,NA,NA,NA,NA,1
2022-07-07 05:30:00,"Hofman D.","Batthyany T.",1,3,5,11,7,11,12,10,9,11,NA,NA,0
2022-07-07 05:30:00,"Sobisek M.","Korp Jr. P.",1,3,9,11,15,13,6,11,8,11,NA,NA,0
2022-07-07 06:00:00,"Brozik K.","Brozek M.",3,1,11,4,11,5,5,11,12,10,NA,NA,1
2022-07-07 06:00:00,"Pozarsky J.","Sobisek M.",0,3,8,11,8,11,8,11,NA,NA,NA,NA,0
2022-07-07 06:30:00,"Batthyany T.","Ruzicka J.",3,0,11,9,11,6,11,4,NA,NA,NA,NA,1
2022-07-07 06:30:00,"Korp Jr. P.","Holik T.",2,3,11,5,11,8,7,11,9,11,9,11,0
2022-07-07 09:00:00,"Jakes M.","Lovl J.",0,3,9,11,5,11,9,11,NA,NA,NA,NA,0
2022-07-07 09:00:00,"Kubat V.","Pleskot J.",3,0,11,8,11,2,11,4,NA,NA,NA,NA,1
2022-07-07 09:00:00,"Paril O.","Macurak M.",3,1,11,5,8,11,17,15,11,6,NA,NA,1
2022-07-07 09:00:00,"Tuma D.","Potensky J.",3,1,11,5,4,11,11,7,11,7,NA,NA,1
2022-07-07 09:30:00,"Havel L.","Stolfa J.",1,3,15,13,6,11,5,11,9,11,NA,NA,0
2022-07-07 09:30:00,"Hudec S.","Koutnik J.",3,0,11,8,11,6,11,4,NA,NA,NA,NA,1
2022-07-07 09:30:00,"Mazurek M.","Henzel M.",3,1,5,11,11,4,11,8,11,6,NA,NA,1
2022-07-07 09:30:00,"Strnad J.","Kasan J.",3,0,11,5,12,10,11,7,NA,NA,NA,NA,1
2022-07-07 10:00:00,"Lovl J.","Hudec S.",1,3,11,5,5,11,7,11,10,12,NA,NA,0
2022-07-07 10:00:00,"Macurak M.","Mazurek M.",3,1,9,11,11,9,11,8,11,6,NA,NA,1
2022-07-07 10:00:00,"Pleskot J.","Strnad J.",0,3,13,15,6,11,4,11,NA,NA,NA,NA,0
2022-07-07 10:00:00,"Potensky J.","Havel L.",1,3,7,11,3,11,11,8,6,11,NA,NA,0
2022-07-07 10:30:00,"Henzel M.","Paril O.",1,3,7,11,11,9,2,11,5,11,NA,NA,0
2022-07-07 10:30:00,"Kasan J.","Kubat V.",1,3,12,10,5,11,8,11,4,11,NA,NA,0
2022-07-07 10:30:00,"Koutnik J.","Jakes M.",3,0,11,5,11,5,11,5,NA,NA,NA,NA,1
2022-07-07 10:30:00,"Stolfa J.","Tuma D.",3,1,6,11,12,10,11,8,11,5,NA,NA,1
2022-07-07 11:00:00,"Jakes M.","Hudec S.",1,3,11,6,5,11,6,11,4,11,NA,NA,0
2022-07-07 11:00:00,"Kubat V.","Strnad J.",3,1,11,9,11,2,4,11,12,10,NA,NA,1
2022-07-07 11:00:00,"Paril O.","Mazurek M.",3,0,11,4,11,9,11,6,NA,NA,NA,NA,1
2022-07-07 11:00:00,"Tuma D.","Havel L.",3,2,7,11,11,6,8,11,12,10,11,8,1
2022-07-07 11:30:00,"Lovl J.","Koutnik J.",3,1,11,6,11,7,6,11,11,6,NA,NA,1
2022-07-07 11:30:00,"Macurak M.","Henzel M.",3,1,11,2,11,6,7,11,11,6,NA,NA,1
2022-07-07 11:30:00,"Pleskot J.","Kasan J.",1,3,11,9,6,11,2,11,9,11,NA,NA,0
2022-07-07 11:30:00,"Potensky J.","Stolfa J.",3,2,11,9,4,11,11,7,8,11,11,8,1
2022-07-07 12:00:00,"Havel L.","Potensky J.",3,0,11,5,11,9,11,5,NA,NA,NA,NA,1
2022-07-07 12:00:00,"Kasan J.","Pleskot J.",3,0,11,6,11,4,11,2,NA,NA,NA,NA,1
2022-07-07 12:00:00,"Koutnik J.","Jakes M.",1,3,8,11,11,4,8,11,9,11,NA,NA,0
2022-07-07 12:00:00,"Mazurek M.","Henzel M.",3,2,11,8,4,11,7,11,11,4,11,6,1
2022-07-07 12:30:00,"Hudec S.","Lovl J.",3,1,11,8,8,11,11,8,14,12,NA,NA,1
2022-07-07 12:30:00,"Kubat V.","Strnad J.",3,1,11,9,12,14,16,14,11,6,NA,NA,1
2022-07-07 12:30:00,"Paril O.","Macurak M.",3,2,11,7,10,12,11,5,8,11,11,5,1
2022-07-07 12:30:00,"Stolfa J.","Tuma D.",3,0,11,6,11,7,11,6,NA,NA,NA,NA,1
2022-07-07 13:00:00,"Korp Jr. P.","Holik T.",3,0,11,9,11,9,11,8,NA,NA,NA,NA,1
2022-07-07 13:00:00,"Kulhanek P.","Hruska V. sr",1,3,9,11,11,9,10,12,3,11,NA,NA,0
2022-07-07 13:00:00,"Manhal Jr. J.","Vidourek J.",3,1,11,8,8,11,11,9,11,4,NA,NA,1
2022-07-07 13:00:00,"Urbaniec R.","Zika T.",3,0,11,6,11,3,14,12,NA,NA,NA,NA,1
2022-07-07 13:30:00,"Kindl T.","Neuwirth Jr. J.",3,1,11,9,12,10,3,11,11,8,NA,NA,1
2022-07-07 13:30:00,"Kliuchuk R.","Pikous M.",3,2,7,11,9,11,11,2,11,9,11,9,1
2022-07-07 13:30:00,"Lovl J.","Koutnik J.",3,2,11,3,11,13,11,7,6,11,13,11,1
2022-07-07 13:30:00,"Sudek P.","Madle L.",3,1,11,9,9,11,11,5,11,8,NA,NA,1
2022-07-07 14:00:00,"Holik T.","Kliuchuk R.",3,0,13,11,11,9,11,7,NA,NA,NA,NA,1
2022-07-07 14:00:00,"Hruska V. sr","Sudek P.",0,3,3,11,6,11,1,11,NA,NA,NA,NA,0
2022-07-07 14:00:00,"Vidourek J.","Lovl J.",0,3,8,11,8,11,6,11,NA,NA,NA,NA,0
2022-07-07 14:00:00,"Zika T.","Kindl T.",2,3,11,13,11,6,8,11,11,6,5,11,0
2022-07-07 14:30:00,"Koutnik J.","Manhal Jr. J.",3,1,7,11,11,6,11,6,11,9,NA,NA,1
2022-07-07 14:30:00,"Madle L.","Kulhanek P.",1,3,9,11,11,5,7,11,13,15,NA,NA,0
2022-07-07 14:30:00,"Neuwirth Jr. J.","Urbaniec R.",3,2,11,6,5,11,6,11,11,7,11,6,1
2022-07-07 14:30:00,"Pikous M.","Korp Jr. P.",3,1,11,2,9,11,11,7,11,5,NA,NA,1
2022-07-07 15:00:00,"Korp Jr. P.","Kliuchuk R.",2,3,9,11,8,11,11,6,11,9,8,11,0
2022-07-07 15:00:00,"Kulhanek P.","Sudek P.",1,3,9,11,11,8,6,11,12,14,NA,NA,0
2022-07-07 15:00:00,"Manhal Jr. J.","Lovl J.",3,1,4,11,11,6,11,8,11,3,NA,NA,1
2022-07-07 15:00:00,"Urbaniec R.","Kindl T.",3,1,13,11,10,12,11,5,11,3,NA,NA,1
2022-07-07 15:30:00,"Holik T.","Pikous M.",3,0,12,10,11,5,11,9,NA,NA,NA,NA,1
2022-07-07 15:30:00,"Hruska V. sr","Madle L.",3,1,11,3,11,8,10,12,11,7,NA,NA,1
2022-07-07 15:30:00,"Vidourek J.","Koutnik J.",3,2,12,10,9,11,11,6,5,11,11,8,1
2022-07-07 15:30:00,"Zika T.","Neuwirth Jr. J.",0,3,6,11,8,11,11,13,NA,NA,NA,NA,0
2022-07-07 16:00:00,"Kindl T.","Zika T.",3,2,11,6,11,8,4,11,9,11,12,10,1
2022-07-07 16:00:00,"Korp Jr. P.","Pikous M.",0,3,5,11,0,11,3,11,NA,NA,NA,NA,0
2022-07-07 16:00:00,"Koutnik J.","Vidourek J.",3,0,11,5,11,8,11,4,NA,NA,NA,NA,1
2022-07-07 16:00:00,"Kulhanek P.","Madle L.",3,1,16,14,8,11,11,7,15,13,NA,NA,1
2022-07-07 16:30:00,"Holik T.","Kliuchuk R.",2,3,11,7,7,11,11,9,9,11,6,11,0
2022-07-07 16:30:00,"Manhal Jr. J.","Lovl J.",3,0,11,7,11,1,11,9,NA,NA,NA,NA,1
2022-07-07 16:30:00,"Sudek P.","Hruska V. sr",0,3,12,14,11,13,5,11,NA,NA,NA,NA,0
2022-07-07 16:30:00,"Urbaniec R.","Neuwirth Jr. J.",3,0,11,8,11,9,11,8,NA,NA,NA,NA,1
2022-07-07 17:00:00,"Malek M.","Roh M.",3,2,11,9,11,4,11,13,11,13,11,8,1
2022-07-07 17:00:00,"Marsalek P.","Hudeczek R.",3,1,11,8,12,10,15,17,11,6,NA,NA,1
2022-07-07 17:00:00,"Prokupek J.","Tonar L.",3,0,11,1,11,6,11,9,NA,NA,NA,NA,1
2022-07-07 17:00:00,"Rose R.","Kutifel J.",3,1,11,7,11,5,7,11,11,6,NA,NA,1
2022-07-07 17:30:00,"Berger J.","Regner M.",3,0,13,11,11,6,12,10,NA,NA,NA,NA,1
2022-07-07 17:30:00,"Brozik K.","Kowalik M.",2,3,12,10,15,17,11,6,5,11,6,11,0
2022-07-07 17:30:00,"Lysek T.","Theodor F.",2,3,7,11,13,11,6,11,11,9,10,12,0
2022-07-07 17:30:00,"Svoboda P.","Hiblbauer J.",3,1,11,4,10,12,14,12,11,5,NA,NA,1
2022-07-07 18:00:00,"Hudeczek R.","Lysek T.",2,3,11,3,11,7,8,11,5,11,8,11,0
2022-07-07 18:00:00,"Kutifel J.","Brozik K.",3,0,11,4,14,12,11,8,NA,NA,NA,NA,1
2022-07-07 18:00:00,"Roh M.","Svoboda P.",0,3,8,11,9,11,8,11,NA,NA,NA,NA,0
2022-07-07 18:00:00,"Tonar L.","Berger J.",0,3,7,11,4,11,6,11,NA,NA,NA,NA,0
2022-07-07 18:30:00,"Hiblbauer J.","Malek M.",1,3,3,11,5,11,12,10,11,13,NA,NA,0
2022-07-07 18:30:00,"Kowalik M.","Rose R.",1,3,4,11,9,11,13,11,6,11,NA,NA,0
2022-07-07 18:30:00,"Regner M.","Prokupek J.",0,3,7,11,7,11,2,11,NA,NA,NA,NA,0
2022-07-07 18:30:00,"Theodor F.","Marsalek P.",3,1,9,11,11,6,11,8,11,7,NA,NA,1
2022-07-07 19:00:00,"Malek M.","Svoboda P.",2,3,11,9,8,11,15,13,8,11,10,12,0
2022-07-07 19:00:00,"Marsalek P.","Lysek T.",0,3,8,11,8,11,10,12,NA,NA,NA,NA,0
2022-07-07 19:00:00,"Prokupek J.","Berger J.",3,1,3,11,11,3,11,6,12,10,NA,NA,1
2022-07-07 19:00:00,"Rose R.","Brozik K.",3,0,11,8,11,7,12,10,NA,NA,NA,NA,1
2022-07-07 19:30:00,"Hudeczek R.","Theodor F.",3,1,11,8,7,11,11,9,11,4,NA,NA,1
2022-07-07 19:30:00,"Kutifel J.","Kowalik M.",3,0,11,5,11,6,11,9,NA,NA,NA,NA,1
2022-07-07 19:30:00,"Roh M.","Hiblbauer J.",3,2,11,9,4,11,13,11,7,11,11,6,1
2022-07-07 19:30:00,"Tonar L.","Regner M.",3,2,11,6,12,10,9,11,9,11,12,10,1
2022-07-07 20:10:00,"Hudeczek R.","Marsalek P.",2,3,11,7,8,11,11,6,5,11,9,11,0
2022-07-07 20:10:00,"Kowalik M.","Brozik K.",2,3,6,11,11,5,11,7,4,11,9,11,0
2022-07-07 20:10:00,"Roh M.","Hiblbauer J.",1,3,11,8,13,15,8,11,5,11,NA,NA,0
2022-07-07 20:10:00,"Tonar L.","Regner M.",3,2,11,8,7,11,4,11,11,9,12,10,1
2022-07-07 20:30:00,"Lysek T.","Theodor F.",0,3,6,11,9,11,12,14,NA,NA,NA,NA,0
2022-07-07 20:30:00,"Rose R.","Kutifel J.",3,1,7,11,11,6,13,11,11,8,NA,NA,1
2022-07-07 20:30:00,"Svoboda P.","Malek M.",3,1,6,11,13,11,11,9,11,7,NA,NA,1
2022-07-07 20:35:00,"Prokupek J.","Berger J.",3,0,11,6,11,7,11,5,NA,NA,NA,NA,1
2022-07-07 21:00:00,"Bilek Z.","Mares E.",3,1,11,5,5,11,11,9,11,4,NA,NA,1
2022-07-07 21:00:00,"Strnad J.","Smesny M.",3,1,11,5,11,9,9,11,11,7,NA,NA,1
2022-07-07 21:00:00,"Svanda L.","Malina V.",2,3,7,11,11,8,11,8,6,11,6,11,0
2022-07-07 21:00:00,"Vicherek P.","Zaskodny M.",0,3,6,11,8,11,9,11,NA,NA,NA,NA,0
2022-07-07 21:30:00,"Bradac P.","Gireth P.",2,3,7,11,9,11,11,8,11,8,4,11,0
2022-07-07 21:30:00,"Medlik Z.","Polovka R.",3,0,11,7,11,8,11,3,NA,NA,NA,NA,1
2022-07-07 21:30:00,"Sarganek D.","Graf J.",0,3,8,11,8,11,9,11,NA,NA,NA,NA,0
2022-07-07 21:30:00,"Vidourek J.","Kaisler V.",3,1,11,7,8,11,11,6,15,13,NA,NA,1
2022-07-07 22:00:00,"Malina V.","Vidourek J.",3,0,11,9,11,7,12,10,NA,NA,NA,NA,1
2022-07-07 22:00:00,"Smesny M.","Medlik Z.",3,0,11,6,11,6,11,7,NA,NA,NA,NA,1
2022-07-07 22:00:00,"Zaskodny M.","Sarganek D.",3,0,11,7,11,6,12,10,NA,NA,NA,NA,1
2022-07-07 22:05:00,"Mares E.","Bradac P.",3,2,11,7,7,11,11,5,7,11,13,11,1
2022-07-07 22:30:00,"Kaisler V.","Svanda L.",0,3,7,11,8,11,9,11,NA,NA,NA,NA,0
2022-07-07 22:30:00,"Polovka R.","Strnad J.",0,3,4,11,6,11,7,11,NA,NA,NA,NA,0
2022-07-07 22:30:00,"Gireth P.","Bilek Z.",3,2,5,11,11,13,12,10,13,11,11,8,1
2022-07-07 22:30:00,"Graf J.","Vicherek P.",3,2,12,10,11,9,10,12,5,11,11,9,1
2022-07-07 22:30:00,"Kaisler V.","Svanda L.",0,3,7,11,8,11,9,11,NA,NA,NA,NA,0
2022-07-07 23:00:00,"Strnad J.","Medlik Z.",3,1,11,3,10,12,11,7,11,6,NA,NA,1
2022-07-07 23:00:00,"Svanda L.","Vidourek J.",3,0,11,8,11,6,13,11,NA,NA,NA,NA,1
2022-07-07 23:05:00,"Vicherek P.","Sarganek D.",3,0,11,2,11,4,12,10,NA,NA,NA,NA,1
2022-07-07 23:10:00,"Bilek Z.","Bradac P.",3,0,11,7,11,4,11,6,NA,NA,NA,NA,1
2022-07-07 23:30:00,"Malina V.","Kaisler V.",3,1,12,10,9,11,11,6,12,10,NA,NA,1
2022-07-07 23:30:00,"Mares E.","Gireth P.",3,1,14,12,13,15,11,6,11,5,NA,NA,1
2022-07-07 23:30:00,"Smesny M.","Polovka R.",0,3,6,11,5,11,8,11,NA,NA,NA,NA,0
2022-07-07 23:30:00,"Zaskodny M.","Graf J.",1,3,2,11,9,11,11,9,7,11,NA,NA,0
2022-07-08 00:00:00,"Gireth P.","Bradac P.",3,1,8,11,12,10,11,8,11,6,NA,NA,1
2022-07-08 00:00:00,"Medlik Z.","Polovka R.",3,2,12,10,7,11,8,11,11,7,11,8,1
2022-07-08 00:00:00,"Vicherek P.","Sarganek D.",3,1,11,5,12,10,7,11,11,9,NA,NA,1
2022-07-08 00:00:00,"Vidourek J.","Kaisler V.",3,0,11,7,11,7,11,6,NA,NA,NA,NA,1
2022-07-08 00:30:00,"Graf J.","Zaskodny M.",2,3,4,11,11,6,11,6,8,11,11,13,0
2022-07-08 00:30:00,"Malina V.","Svanda L.",3,2,6,11,11,7,11,7,9,11,12,10,1
2022-07-08 00:30:00,"Strnad J.","Smesny M.",3,0,11,3,11,6,11,8,NA,NA,NA,NA,1
2022-07-08 00:40:00,"Bilek Z.","Mares E.",2,3,5,11,11,4,11,8,5,11,10,12,0
2022-07-08 01:00:00,"Prokupek J.","Smrcek M.",2,3,9,11,11,6,11,9,9,11,8,11,0
2022-07-08 01:10:00,"Kucirek O.","Tuma D.",3,0,11,5,11,4,11,9,NA,NA,NA,NA,1
2022-07-08 01:30:00,"Varcl J. jr.","Linder L.",3,2,8,11,11,5,10,12,11,7,11,8,1
2022-07-08 01:40:00,"Novak K.","Berger J.",3,0,11,7,14,12,11,4,NA,NA,NA,NA,1
2022-07-08 02:00:00,"Smrcek M.","Svedik M.",1,3,10,12,11,4,9,11,8,11,NA,NA,0
2022-07-08 02:00:00,"Tuma D.","Stepanek J.",3,2,5,11,13,11,11,4,8,11,12,10,1
2022-07-08 02:30:00,"Kucirek O.","Varcl J. jr.",0,3,5,11,10,12,8,11,NA,NA,NA,NA,0
2022-07-08 02:30:00,"Prokupek J.","Novak K.",3,0,14,12,13,11,11,8,NA,NA,NA,NA,1
